row_id,num_sold
26298,379.4661805555555
26299,514.594651377608
26300,149.892380245958
26301,670.3161111111111
26302,874.8900841125251
26303,278.17802146002145
26304,542.6175862299465
26305,885.5103598927875
26306,251.09140096033997
26307,1059.2616666666668
26308,1479.0055969825498
26309,423.9962773892774
26310,441.9023529411765
26311,547.4140624175532
26312,189.61088925438594
26313,780.0514285714286
26314,1050.7468013725404
26315,320.9142957042957
26316,220.39875870015774
26317,363.35864631857845
26318,98.773834115195
26319,382.87781285789225
26320,615.7475355499525
26321,169.12913600876269
26322,353.1850783678373
26323,570.4958099823276
26324,157.63882772748048
26325,613.6372876220805
26326,1009.3544682059786
26327,266.9260356353571
26328,256.0523629512678
26329,418.11083766841347
26330,117.63568454173681
26331,449.38045977410917
26332,748.9197243588457
26333,204.29703525285638
26334,214.43297522543932
26335,351.9415357008735
26336,96.05436670897456
26337,383.799908390672
26338,623.6654445983919
26339,169.95171875374072
26340,343.22492164581223
26341,580.1757745426827
26342,157.51591892346786
26343,603.2406846917908
26344,1001.1575010114602
26345,269.8796232865632
26346,256.031683008255
26347,419.97809572126005
26348,112.66428510770913
26349,448.0840588314368
26350,734.8855298574063
26351,198.63695951272402
26352,229.75638861016935
26353,385.6081925106053
26354,102.08151476299359
26355,413.3044328992949
26356,669.2931155792187
26357,179.10289756131755
26358,375.1608099783519
26359,622.2216647940611
26360,169.84811679608762
26361,637.9006101615495
26362,1084.3319493167471
26363,293.40642252865024
26364,271.5992099507584
26365,448.647301655884
26366,121.82000307875931
26367,470.8765775182347
26368,795.2521452608108
26369,214.2904409963238
26370,276.91708214443736
26371,466.21380369059
26372,125.49730327582664
26373,494.7113883127225
26374,787.615255888029
26375,214.20015589868513
26376,452.34166599573547
26377,729.7379761725207
26378,202.31662811422353
26379,781.0961049894271
26380,1268.2173181205592
26381,351.548383770961
26382,324.1444141135814
26383,550.2842857649605
26384,148.28352994989302
26385,583.7470661449732
26386,939.4152167564488
26387,258.21752481543933
26388,279.8038439073022
26389,448.18004028981284
26390,118.98396330684206
26391,479.3589963450348
26392,759.9421823726096
26393,215.4643217693861
26394,440.65075509007283
26395,724.7701626178952
26396,199.05641068485758
26397,767.0275850916037
26398,1253.575716433398
26399,342.4250238552491
26400,326.58214576059777
26401,546.5173997044062
26402,145.8742194583785
26403,573.1805863666948
26404,930.4054566204879
26405,249.15553880760473
26406,218.1266720251702
26407,363.85272414732503
26408,98.86418394924756
26409,385.40743885022675
26410,639.5134895793511
26411,171.2973298500844
26412,353.96861703174494
26413,592.689583901694
26414,159.57746164923412
26415,617.8468455715923
26416,1012.7687166634106
26417,275.059746787937
26418,258.4987703143326
26419,424.1251560700129
26420,117.80783519753822
26421,455.1257908912553
26422,720.4355524267816
26423,195.18518220448766
26424,224.8004893607766
26425,374.59508154011803
26426,99.11982334421106
26427,385.48385322782104
26428,649.49349546268
26429,173.68209448913444
26430,352.74994866409025
26431,591.0775770685132
26432,159.08169261079175
26433,618.3920886261408
26434,1036.7067777478346
26435,277.4489984533526
26436,260.9037705137753
26437,424.59019793424204
26438,118.05655647433493
26439,460.628529180719
26440,761.2841825273374
26441,198.96682088184593
26442,220.39875870015774
26443,363.35864631857845
26444,98.773834115195
26445,382.87781285789225
26446,615.7475355499525
26447,169.12913600876269
26448,353.1850783678373
26449,570.4958099823276
26450,157.63882772748048
26451,613.6372876220805
26452,1009.3544682059786
26453,266.9260356353571
26454,256.0523629512678
26455,418.11083766841347
26456,117.63568454173681
26457,449.38045977410917
26458,748.9197243588457
26459,204.29703525285638
26460,214.43297522543932
26461,351.9415357008735
26462,96.05436670897456
26463,383.799908390672
26464,623.6654445983919
26465,169.95171875374072
26466,343.22492164581223
26467,580.1757745426827
26468,157.51591892346786
26469,603.2406846917908
26470,1001.1575010114602
26471,269.8796232865632
26472,256.031683008255
26473,419.97809572126005
26474,112.66428510770913
26475,448.0840588314368
26476,734.8855298574063
26477,198.63695951272402
26478,229.75638861016935
26479,385.6081925106053
26480,102.08151476299359
26481,413.3044328992949
26482,669.2931155792187
26483,179.10289756131755
26484,375.1608099783519
26485,622.2216647940611
26486,169.84811679608762
26487,637.9006101615495
26488,1084.3319493167471
26489,293.40642252865024
26490,271.5992099507584
26491,448.647301655884
26492,121.82000307875931
26493,470.8765775182347
26494,795.2521452608108
26495,214.2904409963238
26496,276.91708214443736
26497,466.21380369059
26498,125.49730327582664
26499,494.7113883127225
26500,787.615255888029
26501,214.20015589868513
26502,452.34166599573547
26503,729.7379761725207
26504,202.31662811422353
26505,781.0961049894271
26506,1268.2173181205592
26507,351.548383770961
26508,324.1444141135814
26509,550.2842857649605
26510,148.28352994989302
26511,583.7470661449732
26512,939.4152167564488
26513,258.21752481543933
26514,279.8038439073022
26515,448.18004028981284
26516,118.98396330684206
26517,479.3589963450348
26518,759.9421823726096
26519,215.4643217693861
26520,440.65075509007283
26521,724.7701626178952
26522,199.05641068485758
26523,767.0275850916037
26524,1253.575716433398
26525,342.4250238552491
26526,326.58214576059777
26527,546.5173997044062
26528,145.8742194583785
26529,573.1805863666948
26530,930.4054566204879
26531,249.15553880760473
26532,218.1266720251702
26533,363.85272414732503
26534,98.86418394924756
26535,385.40743885022675
26536,639.5134895793511
26537,171.2973298500844
26538,353.96861703174494
26539,592.689583901694
26540,159.57746164923412
26541,617.8468455715923
26542,1012.7687166634106
26543,275.059746787937
26544,258.4987703143326
26545,424.1251560700129
26546,117.80783519753822
26547,455.1257908912553
26548,720.4355524267816
26549,195.18518220448766
26550,224.8004893607766
26551,374.59508154011803
26552,99.11982334421106
26553,385.48385322782104
26554,649.49349546268
26555,173.68209448913444
26556,352.74994866409025
26557,591.0775770685132
26558,159.08169261079175
26559,618.3920886261408
26560,1036.7067777478346
26561,277.4489984533526
26562,260.9037705137753
26563,424.59019793424204
26564,118.05655647433493
26565,460.628529180719
26566,761.2841825273374
26567,198.96682088184593
26568,220.39875870015774
26569,363.35864631857845
26570,98.773834115195
26571,382.87781285789225
26572,615.7475355499525
26573,169.12913600876269
26574,353.1850783678373
26575,570.4958099823276
26576,157.63882772748048
26577,613.6372876220805
26578,1009.3544682059786
26579,266.9260356353571
26580,256.0523629512678
26581,418.11083766841347
26582,117.63568454173681
26583,449.38045977410917
26584,748.9197243588457
26585,204.29703525285638
26586,214.43297522543932
26587,351.9415357008735
26588,96.05436670897456
26589,383.799908390672
26590,623.6654445983919
26591,169.95171875374072
26592,343.22492164581223
26593,580.1757745426827
26594,157.51591892346786
26595,603.2406846917908
26596,1001.1575010114602
26597,269.8796232865632
26598,256.031683008255
26599,419.97809572126005
26600,112.66428510770913
26601,448.0840588314368
26602,734.8855298574063
26603,198.63695951272402
26604,229.75638861016935
26605,385.6081925106053
26606,102.08151476299359
26607,413.3044328992949
26608,669.2931155792187
26609,179.10289756131755
26610,375.1608099783519
26611,622.2216647940611
26612,169.84811679608762
26613,637.9006101615495
26614,1084.3319493167471
26615,293.40642252865024
26616,271.5992099507584
26617,448.647301655884
26618,121.82000307875931
26619,470.8765775182347
26620,795.2521452608108
26621,214.2904409963238
26622,276.91708214443736
26623,466.21380369059
26624,125.49730327582664
26625,494.7113883127225
26626,787.615255888029
26627,214.20015589868513
26628,452.34166599573547
26629,729.7379761725207
26630,202.31662811422353
26631,781.0961049894271
26632,1268.2173181205592
26633,351.548383770961
26634,324.1444141135814
26635,550.2842857649605
26636,148.28352994989302
26637,583.7470661449732
26638,939.4152167564488
26639,258.21752481543933
26640,279.8038439073022
26641,448.18004028981284
26642,118.98396330684206
26643,479.3589963450348
26644,759.9421823726096
26645,215.4643217693861
26646,440.65075509007283
26647,724.7701626178952
26648,199.05641068485758
26649,767.0275850916037
26650,1253.575716433398
26651,342.4250238552491
26652,326.58214576059777
26653,546.5173997044062
26654,145.8742194583785
26655,573.1805863666948
26656,930.4054566204879
26657,249.15553880760473
26658,218.1266720251702
26659,363.85272414732503
26660,98.86418394924756
26661,385.40743885022675
26662,639.5134895793511
26663,171.2973298500844
26664,353.96861703174494
26665,592.689583901694
26666,159.57746164923412
26667,617.8468455715923
26668,1012.7687166634106
26669,275.059746787937
26670,258.4987703143326
26671,424.1251560700129
26672,117.80783519753822
26673,455.1257908912553
26674,720.4355524267816
26675,195.18518220448766
26676,224.8004893607766
26677,374.59508154011803
26678,99.11982334421106
26679,385.48385322782104
26680,649.49349546268
26681,173.68209448913444
26682,352.74994866409025
26683,591.0775770685132
26684,159.08169261079175
26685,618.3920886261408
26686,1036.7067777478346
26687,277.4489984533526
26688,260.9037705137753
26689,424.59019793424204
26690,118.05655647433493
26691,460.628529180719
26692,761.2841825273374
26693,198.96682088184593
26694,220.39875870015774
26695,363.35864631857845
26696,98.773834115195
26697,382.87781285789225
26698,615.7475355499525
26699,169.12913600876269
26700,353.1850783678373
26701,570.4958099823276
26702,157.63882772748048
26703,613.6372876220805
26704,1009.3544682059786
26705,266.9260356353571
26706,256.0523629512678
26707,418.11083766841347
26708,117.63568454173681
26709,449.38045977410917
26710,748.9197243588457
26711,204.29703525285638
26712,214.43297522543932
26713,351.9415357008735
26714,96.05436670897456
26715,383.799908390672
26716,623.6654445983919
26717,169.95171875374072
26718,343.22492164581223
26719,580.1757745426827
26720,157.51591892346786
26721,603.2406846917908
26722,1001.1575010114602
26723,269.8796232865632
26724,256.031683008255
26725,419.97809572126005
26726,112.66428510770913
26727,448.0840588314368
26728,734.8855298574063
26729,198.63695951272402
26730,229.75638861016935
26731,385.6081925106053
26732,102.08151476299359
26733,413.3044328992949
26734,669.2931155792187
26735,179.10289756131755
26736,375.1608099783519
